name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,avg_return,return_volatility,cumulative_return,start_date,end_date,sp500_cumulative_return,normalized_return
Victoria Spartz,-0.010022795,-0.0020113979,0.013660988,0.011792826,0.008290701,-0.0016491897,0.005862603,-0.0149108395,0.0045310874,0.0053441375,-0.015214916,0.00064261816,-0.015287265,0.0042403676,0.009303942,0.0007148031,-0.0074608587,-0.009378424,0.009466248,-0.0029898155,-0.010317355,0.008252852,-0.00095546804,0.0016850363,0.013304329,0.005105106,-0.009345917,0.009304654,0.0023962967,0.008625751,0.007859876,-0.0066654533,0.00197394,-0.005660493,0.011013048,-0.0058731195,-0.00056315586,-0.0033424776,0.01436856,0.007283492,-0.014698483,0.011565313,0.011304641,-0.011883229,0.007665092,-0.0063068885,-0.0011132061,0.005385425,0.011878999,0.0011233892,0.011364533,0.00891744,-0.010444472,0.0028698947,-0.004855912,0.012331367,0.006388979,0.008207418,0.011577787,-0.0015892535,0.000414636,-0.0018423274,-0.0060175583,-0.0092289485,0.0018837696484854446,0.015921934674562488,0.6480167590789929,2021-01-22 00:00:00,2021-12-31 00:00:00,0.22088067332811379,0.42713608575087914
David Cheston Rouzer,-0.15120158,0.10925123,-0.007833054,-0.10410993,0.24054193,-0.3257811,-0.006729053,0.2749258,-0.56226563,0.11035734,0.0036026277,-0.36613175,-0.17674027,-0.25919598,0.13445885,0.42633572,-0.163718,0.00057412026,0.44440624,0.38270748,-0.0046773474,0.27443033,0.08166635,-0.23899822,0.15976411,0.07132434,-0.5111299,-0.24300763,0.09079585,-0.08594061,0.14108752,0.17319745,-0.3171665,0.1649479,-0.28115138,-0.2878106,0.17894027,0.14489672,0.20229311,-0.00948856,-0.0749057,0.2919352,0.2678149,0.33934546,-0.0045161624,-0.05796375,-0.41164124,0.1304019,-0.1268269,-0.022314148,0.19636986,0.27050516,0.34015018,0.13312277,-0.040362146,0.11709628,-0.5475092,-0.13817717,-0.36812738,0.41128364,0.09400463,0.011359628,-0.28515184,0.2903797,0.001243483555518536,0.022389977472737927,0.779664189310122,2020-04-14 00:00:00,2021-12-31 00:00:00,0.5697426846217396,0.20992150468838244
Tom Rice,-0.20041981,0.069553226,-0.41738856,0.4615713,0.3754908,0.123230025,0.04497809,0.104157686,-0.60988235,-0.40780252,0.1575547,-0.324766,0.11962257,0.05494457,0.21247075,-0.52377945,0.17564435,-0.28024575,0.20177335,0.29007086,-0.28408462,-0.02515534,0.16752489,-0.06879358,-0.08019543,0.041718956,0.036270663,-0.6570268,0.07606532,0.16865759,-0.23204716,-0.23129141,0.3960582,0.078745954,-0.011268652,0.22502124,-0.21349607,-0.23261578,0.14984986,0.25813222,-0.14836381,0.21485586,-0.16507804,0.28722668,0.32317427,-0.32123417,0.039792456,-0.3087504,0.15251443,0.5322016,-0.12566485,-0.03396503,0.2517694,0.22454415,0.0034401894,0.17149432,-0.14029457,-0.2510883,-0.043182105,0.8041043,0.013570748,0.31183293,-0.2993752,-0.1724719,-0.0003514119112561792,0.009282481643677105,-0.25442222374947376,2020-01-08 00:00:00,2021-12-31 00:00:00,0.4553285868556486,-0.7097508106051224
Brian Higgins,-0.09330809,-0.10928713,0.09961614,-0.29199016,-0.16263373,-0.34171903,-0.15449844,0.14128146,-0.5436865,-0.33425733,-0.030119179,0.005102201,0.13019836,-0.15622598,0.025557064,0.01927318,-0.23286398,0.25023884,0.41888002,0.38259348,0.41328496,0.50454396,0.28056613,-0.29252046,-0.33769977,0.0148734255,-0.35405508,-0.1760642,-0.064899236,0.13703197,0.029148469,-0.28329697,0.03941933,-0.2012442,0.032906737,0.100759305,0.03273407,-0.23930582,-0.2674802,0.12102052,-0.058759127,-0.003799438,0.06915574,-0.12484978,0.27914312,0.33999994,-0.4888171,-0.1708998,0.3467555,-0.25451046,-0.19226122,-0.038331192,-0.03210227,0.32751563,0.047849964,0.065931365,-0.03963859,0.09522382,0.36252838,0.43775782,-0.1823012,-0.07704756,0.3665896,-0.44287357,0.0020169754123870957,0.023140151987564434,0.9762160995953544,2020-09-04 00:00:00,2021-12-31 00:00:00,0.3354890125647034,0.640727087030651
Susan A. Davis,-0.30741486,-0.23764631,-0.08029671,0.089065894,0.25786498,0.17265789,0.14714637,0.16302805,-0.2927629,-0.23778173,0.2601561,-0.15040779,-0.5213065,-0.015922993,0.2533542,-0.19850194,0.028906625,-0.019863283,0.082825325,0.35824144,-0.093174055,0.008366184,-0.2524173,-0.48164886,-0.24865027,0.07030084,-0.31523168,0.01215379,0.24148874,-0.027058082,-0.18231675,-0.20244008,0.29513046,0.10330348,-0.10516762,0.20561607,0.2924614,-0.2166922,0.26159555,0.13089073,0.47587174,0.07770989,0.20236744,0.4526787,0.15543333,-0.18305227,0.27128705,-0.45163578,0.2518485,0.016969813,-0.064625666,0.18275602,0.34667948,0.08187507,0.44659907,0.36634058,0.029191311,-0.3627611,0.32835475,0.3232757,0.0054425243,0.026240984,0.21638256,-0.16529036,0.0009503160978703741,0.017709028530603257,0.6557181075305581,2020-02-11 00:00:00,2021-12-31 00:00:00,0.41970816474426337,0.23600994278629478
David Kustoff,0.15796225,-0.07005356,-0.29544237,0.42931062,-0.07430286,-0.013940907,-0.022417191,0.24252383,-0.52196735,0.046001934,0.62757874,-0.17743482,-0.089227624,-0.15858778,0.064722896,0.44610727,0.14761303,-0.042989284,0.20669325,-0.009095257,0.10712498,0.26773208,-0.06264208,0.114594005,0.41513962,-0.105686456,-0.15146925,-0.13479452,0.16255662,0.007064055,-0.3650409,0.3837206,-0.15108605,0.018154627,-0.21161532,-0.18207036,0.3400332,0.03599695,0.10966228,0.1323128,-0.1659689,0.16537206,0.121134736,-0.12398991,-0.10773207,-0.19092253,-0.13285811,-0.033891816,-0.5313672,-0.1940292,-0.16909948,-0.012852886,0.22667687,0.16402036,0.21938647,-0.025702726,-0.041173384,-0.22332141,0.28405166,0.25261942,0.08135175,0.019056728,0.1063461,-0.1910132,0.000970536200301609,0.021165369714121945,0.6541413990032845,2020-02-27 00:00:00,2021-12-31 00:00:00,0.49146390052927685,0.16267749847400764
Ed Perlmutter,-0.27935493,-0.25201303,0.0720914,0.29656485,0.2034916,-0.32772943,0.00010096315,0.23748232,-0.41224116,-0.09571981,-0.073801816,0.0423386,-0.06547651,-0.1693747,-0.17864214,0.28732845,0.023539608,0.03245296,-0.032247674,0.20486695,0.06970467,0.23473702,-0.20099995,-0.49599755,-0.2726238,-0.40162268,-0.28418654,-0.002041374,-0.14040609,0.06432959,0.1101775,-0.20571573,0.3019719,-0.07434247,0.003353901,0.06161278,0.10715382,-0.36709556,-0.07686444,-0.024761764,0.074204385,0.21397728,0.17693008,-0.3235344,0.33473662,0.0012021123,0.07360844,0.1121878,0.13934131,0.06578085,-0.028255332,-0.029095864,-0.032153115,0.38200307,-0.018016614,-0.15969981,0.08705643,-0.0075223083,-0.01132344,0.47443503,-0.11316655,-0.38548705,0.08630707,-0.14289126,-0.0006119367611968303,0.018464354573857113,-0.400206641822727,2020-03-18 00:00:00,2021-12-31 00:00:00,0.6722764591811428,-1.0724831010038698
Joe Courtney,-0.009407858,-0.32676017,0.10254632,0.40627533,-0.09148465,-0.07699782,0.11958111,0.21109942,-0.37749887,-0.29737738,0.15612994,-0.08220463,-0.2071436,-0.31629914,0.10214226,0.105916545,-0.101617336,0.13881992,0.3204485,0.034620956,0.13733363,0.19514772,0.30847907,-0.005585603,-0.018410444,0.05687316,-0.10937118,0.020898739,-0.14500439,-0.15339303,0.0009044136,0.079760104,0.07524851,-0.14368217,0.10750212,-0.32795325,-0.08969624,-0.17516808,0.017447961,0.36943617,0.1730124,0.0345083,0.08279932,0.03234425,0.15002425,-0.3956371,0.14775461,-0.15679035,0.22362627,0.13144012,-0.3691174,0.021569308,0.27911904,0.08402188,0.114795126,0.10552514,0.06490952,0.23467481,0.061305635,0.12193153,-0.14471425,-0.14123249,0.10740405,-0.10802267,0.0002578227211377803,0.01334593035788827,0.18872623187285517,2019-12-31 00:00:00,2021-12-31 00:00:00,0.46032367487068654,-0.2715974429978314
Mikie Sherrill,-0.19083886,-0.1241568,0.07111586,0.060149714,0.061107323,-0.45947486,0.0949037,0.23057961,-0.53421813,0.11568675,0.14878996,-0.19104658,-0.45055398,0.037734594,0.28334534,0.0649736,-0.08704353,-0.27896467,0.32428432,0.61658883,-0.044859525,0.22447976,0.17976095,0.18612191,0.22266033,-0.1841328,0.023581823,-0.01975486,0.32731965,0.05464352,-0.19769353,-0.21624821,0.003836708,-0.024877166,-0.19808841,0.1364379,0.08076675,-0.047569763,0.029845865,0.20124413,0.112035945,0.052257884,0.46667984,0.21647838,0.17415307,-0.10972262,0.110148035,0.116892,0.22411901,0.30173907,0.03379882,0.21640125,-0.0975297,0.16676927,-0.11122098,0.25330552,0.13620652,-0.16137728,0.2576881,0.38262638,0.03678492,-0.06943449,-0.0040789633,0.24588215,0.0004955887901164405,0.014500634219422964,0.3617798167850016,2020-01-02 00:00:00,2021-12-31 00:00:00,0.45737765320877594,-0.09559783642377434
Debbie Wasserman Schultz,0.012963042,0.00055941753,0.015365878,-0.004797265,0.008227784,0.0015669614,-0.0026350822,0.0017356742,0.0037168562,0.015335824,0.0036942381,1.9656494e-05,0.009165676,0.01271973,0.00402613,0.014082249,-0.011392346,0.0111915,0.004344279,0.009551231,-7.500872e-05,0.008860327,0.0061742123,-0.0034057926,0.0014918111,0.008080514,0.0043284055,0.010430222,0.0012587626,-0.001635734,0.012161655,0.006358294,-0.008466512,-0.008293854,-0.009556787,-0.011249948,0.0042712577,0.014401803,0.0004506316,0.0018193759,0.0023415722,0.010099817,-0.0073749404,0.014115386,-0.0017763395,0.006005803,-0.012399869,0.008367447,-0.0035438165,-0.007774664,-0.0023227427,0.007124236,0.015080137,0.01186575,0.011119844,-0.008258019,0.014293307,-0.011788728,-0.0109819975,0.008641066,-0.004044296,-0.014989268,0.0085912775,-0.011522215,3.446982863244355e-05,0.011595174997305063,0.01533907374143738,2020-10-13 00:00:00,2021-12-31 00:00:00,0.3104659334969512,-0.2951268597555138
Michael C. Burgess,-0.1467701,-0.2928712,0.06902224,-0.008693241,0.28632063,0.12648869,0.27310982,-0.13876092,-0.316535,0.111053005,0.24582998,-0.047571767,0.10610951,-0.3718698,0.01403774,0.19986604,0.5552048,-0.4596446,0.2572588,0.3149877,0.26157108,0.19958064,0.3251309,-0.59546196,0.12815045,-0.0133813275,-0.5068973,0.020738626,0.0044935076,-0.26147762,-0.029055383,-0.1806713,-0.13924673,-0.33852637,-0.03402517,-0.053313665,-0.117769,0.17877066,0.20835033,-0.015322024,0.2713641,-0.27507088,-0.099366434,-0.08317927,-0.41847742,-0.105703294,0.09581287,-0.044111755,0.0042137303,0.49355143,0.45262933,0.1262906,0.020589,0.4678235,0.380432,-0.27070376,0.117598504,0.05282819,-0.11930058,0.12569642,-0.319998,-0.080215946,0.32180423,-0.05520247,0.001872028328809173,0.009211078525442206,0.05616084986427519,2021-12-02 00:00:00,2021-12-31 00:00:00,0.055756141131227496,0.0004047087330476956
Andrew Garbarino,-0.01192542,0.0019259267,-0.0002741106,-0.008113358,-0.013766851,-0.014319055,-0.011760073,-0.0048551876,0.012801994,0.0021272153,-0.0035773776,0.00047449395,0.004568087,-0.005776832,-0.014224263,0.0035989825,0.006270252,0.008492153,0.0074775964,-0.0029818453,-0.0049175024,0.0070421696,-0.0057542287,0.013721988,0.009168645,-0.01254398,-0.006500574,-0.009037135,-0.0013912562,0.0042796396,0.009801447,0.007047739,0.00093453564,0.011772808,-0.005349679,-0.0057274085,0.00012223609,0.010016542,0.011123633,0.01508571,0.013938826,-0.011225205,0.0036494434,0.013762696,-0.012192478,0.011699034,-0.0146598425,-0.0060984604,-0.012702208,0.0035809241,0.008614244,0.003616782,-0.0049560666,-0.01178005,-0.0027953722,-0.00393568,0.00626171,-0.0050233286,-0.013732001,0.008758381,-0.005826678,0.014464786,-0.013416629,-0.014053527,0.0013400045615722383,0.02857581880386514,0.3390211540777763,2021-04-23 00:00:00,2021-12-31 00:00:00,0.14728525703996326,0.19173589703781302
Roger W. Marshall,-0.27634385,0.048179302,0.21644276,-0.081388205,-0.030996997,-0.33436185,0.17546533,0.15902047,-0.53073794,-0.035878487,0.071715355,-0.21220028,-0.2841479,-0.33766755,0.32216424,0.042422827,-0.34772292,-0.009811426,0.46650764,0.37756512,-0.14035614,0.08993856,0.2905338,-0.24117391,-0.2200982,-0.08188928,-0.2330355,0.020187492,0.09093972,0.040229835,-0.26093954,-0.030337028,0.047000572,-0.117883116,0.17998482,-0.18869601,0.18643332,-0.056977306,0.32014972,0.2987464,0.05393575,0.15717462,0.118324056,0.01470109,-0.042184845,0.10618433,0.0054762512,-0.08880639,0.24004397,0.034507092,-0.17362306,-0.053729907,0.21965075,0.24328531,-0.03435483,-0.0997228,0.030570129,0.25368756,0.23733598,0.28105602,-0.043383628,-0.22846398,0.10950682,-0.2692881,0.00012631193382349495,0.011343102456573087,0.09940749191909053,2019-11-06 00:00:00,2021-12-31 00:00:00,0.5072693236075498,-0.4078618316884593
Michael Patrick Guest,0.06821804,-0.48750013,-0.09881478,-0.3325118,-0.64328176,-0.25680867,-0.19697012,-0.11064088,-0.32477665,-0.51089776,-0.14346561,-0.38169113,-0.20566854,0.42456657,0.4164289,0.07372133,0.1148001,-0.0064814026,-0.07854484,-0.26943752,-0.026656115,0.51499003,0.17117466,-0.233099,0.23260334,0.07616836,-0.5050588,-0.22075018,0.20107496,-0.065056734,0.3576965,0.077563725,-0.10484019,0.101993956,0.15318248,0.22237945,-0.117483884,0.16248532,-0.16113073,-0.1070353,-0.025220275,0.20374516,0.27608305,-0.16405533,0.120424725,-0.074832015,-0.32184952,-0.10685982,0.030978233,0.3950026,-0.037620287,-0.047397185,0.38311684,-0.16771531,0.24281456,-0.17924498,0.12625606,-0.03262813,-0.13464351,0.27137718,-0.20619242,-0.35312495,-0.3730554,-0.05930642,-0.000210294274586617,0.015166357436033123,-0.14300010671889957,2020-02-21 00:00:00,2021-12-31 00:00:00,0.4133736346605529,-0.5563737413794525
Michael Waltz,0.43601677,-0.18539383,-0.06097315,0.13866238,-0.035298403,-0.10399525,-0.1583318,0.06683419,-0.40932435,-0.043264724,0.113586135,0.016217688,-0.15249826,-0.20908637,0.28993356,0.06999493,0.10259583,0.085337274,0.31329998,-0.025909059,0.027561558,-0.07054599,0.40325412,-0.3371822,0.027359463,-0.2029179,0.049064267,0.046824105,0.048137557,-0.25533596,-0.09147042,-0.13150604,0.27575463,-0.15127948,0.039462283,-0.4135334,0.53573364,-0.08834644,-0.2309628,-0.10442858,0.067048475,-0.041364577,0.23019883,0.10455146,0.2911382,-0.14536317,-0.14707932,-0.030542234,0.13571541,0.16083005,-0.20903622,-0.03497834,0.07714212,0.18940297,0.23622295,-0.0041395915,0.60178554,0.110105485,-0.6106113,0.18122233,-0.3233563,0.010863933,-0.30564725,0.12102364,0.0014487283522177346,0.03506583817530239,0.29119439879576464,2021-06-14 00:00:00,2021-12-31 00:00:00,0.11953025678025397,0.17166414201551067
Pete Sessions,0.12638229,-0.35346937,-0.11261343,-0.018930122,0.036180723,-0.104162864,0.23599388,0.08159651,-0.22919947,-0.14591856,0.14216024,-0.1614592,-0.17309016,-0.18848068,0.08361324,0.16903397,0.07243648,-0.1759239,0.025903175,-0.0046629175,0.029466374,0.20535214,0.14404084,-0.3017874,0.20819385,0.07404234,-0.13278358,-0.1772829,0.06308323,-0.010711057,0.12478353,-0.27809238,-0.20945981,-0.07825319,-0.060831655,-0.3495854,0.11403808,0.0345157,0.008481481,0.0073503046,-0.056651745,-0.17886212,0.18240634,-0.124878876,0.13984439,-0.33791277,-0.37763193,-0.03893428,0.09370488,0.16556564,0.24333622,-0.018210197,0.25356826,0.039640162,0.21554935,-0.18713608,0.06460913,-0.18288179,-0.010621414,0.23446621,-0.054555483,-0.016646145,-0.2480996,0.15875979,0.0001714284057076371,0.013362552340682446,0.05931422837484244,2021-01-20 00:00:00,2021-12-31 00:00:00,0.23513302205761222,-0.1758187936827698
Deborah K. Ross,0.31263945,-0.031963583,-0.5418251,0.22090954,0.016260205,-0.4823848,-0.033708088,0.24325058,-0.5234113,-0.13248985,0.64080817,-0.11106954,-0.1861151,-0.07730086,0.15619808,0.36217543,-0.2406002,0.0664826,-0.18201724,0.40123445,-0.037487842,0.4699549,-0.073623806,-0.2772346,-0.28039527,0.10551376,0.043098643,-0.32514814,-0.172377,0.024970192,0.2675629,0.07557258,-0.0628294,-0.097898975,0.11305853,0.10687989,0.21534863,0.21664926,-0.08114526,-0.14845467,0.1217948,-0.029251765,0.0910278,-0.4948624,0.1096903,-0.13900822,-0.01145536,-0.30792004,0.18885826,0.017838703,0.15797502,0.01739829,0.0958244,0.48018607,0.1694637,-0.42504537,-0.20422786,-0.17211145,-0.26332805,0.055283934,0.11354203,-0.27249327,-0.10770145,-0.18368113,0.0009119221755009339,0.008865852054010415,0.33011582753133806,2021-01-04 00:00:00,2021-12-31 00:00:00,0.24683947855899635,0.08327634897234171
Kathy Castor,0.39748767,0.11976509,-0.12946647,-0.35210013,0.1305762,-0.32014653,-0.051132668,0.16842552,-0.5940018,-0.39601436,0.20879568,-0.2105885,-0.17497508,0.11304117,-0.03878698,0.19161668,-0.0068619694,0.075661995,-0.016251998,0.47879377,0.07570077,0.29439074,0.17706817,-0.34223935,-0.011347866,0.09570788,0.25005943,-0.20834543,-0.23475648,-0.22330067,-0.052714467,-0.31273505,0.28593743,-0.10209378,-0.102883436,-0.044392575,0.23457128,-0.1295523,-0.3751914,0.16697259,-0.16062893,0.081250496,0.035390377,-0.36431673,0.10915889,-0.097403675,-0.38487658,-0.17329562,0.18382138,0.0018434299,-0.13128218,0.035296384,-0.21210448,0.20186985,0.24009675,-0.25766107,-0.07003004,-0.03340016,-0.18098986,0.35374057,0.045390934,-0.04945855,0.035863563,0.023903523,0.0009233137433308215,0.010893111947292375,0.5983073056783723,2020-03-24 00:00:00,2021-12-31 00:00:00,0.7920527939999813,-0.19374548832160898
Ashley Hinson Arenholz,-0.072953336,0.13759194,-0.15518294,0.2345527,-0.081710055,-0.3441823,0.10217275,-0.11589936,-0.19015512,-0.092857175,0.25732785,-0.29757383,-0.21995284,0.124654666,0.14072055,0.28709775,0.011467248,-0.100651376,-0.07400101,-0.090174444,-0.0029375101,0.39948428,0.08201549,-0.18423977,0.25851882,0.12300828,0.018993786,0.033791266,-0.065924965,-0.32306153,0.041009717,-0.046975404,0.13433678,-0.22434267,-0.25940257,-0.16591562,0.1933419,-0.067662105,0.0549236,-0.09859728,0.30450502,-0.11811415,0.05244657,-0.21009149,0.012219938,-0.07699842,-0.15595329,-0.059195325,0.027397601,0.13331814,-0.057967152,-0.018763883,0.567176,-0.050321262,0.12427564,0.15147758,0.09256344,-0.084543124,-0.20209682,0.21351877,0.124400705,-0.38955948,-0.38969168,-0.014066855,0.00023718669618996767,0.008811200611723254,0.0718675689455602,2021-03-04 00:00:00,2021-12-31 00:00:00,0.22783995442047159,-0.15597238547491138
David Madison Cawthorn,0.0028482843,-0.0034149755,-0.0032363683,-0.0014841817,-0.00633784,0.010404116,-0.011607304,0.002339162,0.006435981,-0.0063392855,-0.014770158,0.011258854,-0.01123542,0.014755383,0.014071612,0.009777084,0.015340766,0.004528789,-0.010311857,0.012779087,0.009027604,0.012263227,0.001908429,-0.003097102,0.015578305,0.012234688,-0.0023623873,0.0061422065,0.014118455,-0.0057302695,-0.009625109,0.00894708,-0.00904114,-0.0069524962,0.012535676,-0.013554042,-0.013268188,-0.01105999,-0.0014738254,-0.014128976,-0.005436402,-0.013544979,0.0059668943,-0.009702729,-0.0024796948,-0.012045439,-0.0026487876,-0.0014329515,0.009894609,-0.010865584,0.0045714863,0.008323615,0.0141191725,0.004459001,-0.006384529,-0.0076041967,-0.009160146,0.013464525,0.012515778,-0.012732739,0.0053182244,-0.007979756,0.012742072,-0.004100479,-0.0161573046902133,0.03442258214212355,-0.0807865234510665,2021-12-27 00:00:00,2021-12-31 00:00:00,0.0086147400301094,-0.0894012634811759
Garret Graves,0.22040519,-0.3085473,0.24182041,0.64666164,0.10171814,-0.057606947,-0.013676337,0.6997451,-0.6701692,0.10513914,0.4663934,-0.5352605,-0.08130682,-0.1904116,0.36862627,0.29385307,0.6583487,-0.22624044,-0.21017657,0.58301985,-0.16424088,-0.08934037,-0.19642536,0.0013844565,0.59490556,0.21609205,-0.5207531,0.09176115,-0.27939916,-0.30730537,-0.2599308,0.16600241,-0.1172448,-0.1289417,-0.07237404,0.037538867,-0.020639034,-0.4569181,-0.22526114,0.26160935,-0.52734727,-0.41520333,0.05507504,-0.023073636,-0.31978646,0.33462235,0.093264416,0.19252232,-0.28845876,-0.19713005,-0.3025786,-0.35414222,0.60709953,-0.23968486,0.17558914,-0.26326942,0.5265811,0.4399746,0.025330089,0.3966551,-0.025790157,0.22694191,-0.015126277,-0.70464355,-0.00023760050856539108,0.014707272903910789,-0.08767458766062931,2020-12-28 00:00:00,2021-12-31 00:00:00,0.2611150197429313,-0.3487896074035606
Robert E. Latta,-0.007832468,-0.0046718568,-0.015585419,-0.009326465,-0.014118433,0.014107833,0.0065184776,0.0010704268,-0.010665728,-0.0068617165,0.008843595,-0.014940444,-0.010215765,0.001607243,0.00052974746,0.0012404881,0.012550477,-0.004608294,-0.007689437,0.00050872564,0.011490587,0.0005694274,0.00379486,-0.009345137,-0.006348053,0.012147091,-0.008375093,-0.0018045921,0.010036141,-0.0039043222,0.0122563355,-0.010419793,0.011774484,-0.008219199,0.008368818,0.0045326054,-0.014350586,-0.0063874386,0.0044035427,-0.00932502,-0.013236698,0.00044875406,-0.0016069561,0.007682007,-0.014153454,-0.007851398,0.0028800257,-0.005070988,0.0153177865,-0.015619524,0.011173179,-0.00056135096,-0.00030527636,0.012031935,-0.00979902,0.012712462,0.0074459855,0.009243323,-0.005854763,-0.009181961,0.006816637,-0.005190447,-0.006903177,-0.013049835,0.001178606761401267,0.031353526776768635,0.7802376760476387,2020-03-10 00:00:00,2021-12-31 00:00:00,0.6106771864229019,0.1695604896247368
David P. Roe,0.092247196,-0.26009214,0.089050494,0.5830633,0.23856267,0.010313224,0.24002035,0.6654498,-0.58538824,0.09208157,0.37829503,-0.35847443,-0.060689908,-0.03885186,0.2120123,0.17792119,0.24578124,-0.36519143,-0.21823427,0.47682983,0.23974204,0.09899854,-0.2254523,-0.032979388,0.60632074,0.25633338,-0.3339664,0.06321492,-0.30208698,0.01413539,-0.24287054,0.16582173,-0.21920286,0.02559602,-0.25388795,-0.07344441,0.05183469,-0.4466569,-0.22023802,0.11767449,-0.41864413,-0.338725,0.04228652,-0.10507922,-0.3326894,0.36468428,0.092249565,-0.0018924061,-0.25809604,0.06536827,-0.20639645,-0.26658675,0.42200214,-0.1222346,0.090012066,-0.08380668,0.2923386,0.24746239,0.11410857,0.33191046,-0.1263907,0.064387724,0.06724851,-0.5491448,0.0007805344881955321,0.007126537858560937,0.4449046582714533,2020-06-10 00:00:00,2021-12-31 00:00:00,0.41497940642109743,0.029925251850355883
Adam Kinzinger,-0.14012973,-0.24065217,-0.3147763,-0.21489523,0.0229278,-0.15467836,-0.19894093,0.42318103,-0.6665355,-0.22354679,0.116098195,0.0685033,-0.0818803,-0.117654204,-0.15122484,-0.0012907994,-0.4229072,0.05026207,0.23483123,0.90684247,0.4158175,0.5062198,0.2327463,0.3825778,-0.059820745,0.02136412,-0.026056774,-0.47920945,-0.33181038,-0.12931588,0.0059191086,0.04116383,0.4451461,-0.1957653,-0.080959104,0.36392742,0.3297604,0.1462959,-0.28022325,-0.037112247,-0.081993274,0.08568839,0.039789163,-0.35642952,-0.012070462,-0.24760255,0.27722308,-0.024600722,0.21081454,0.07197669,0.109490775,0.24202381,-0.06887727,0.1574484,0.24807675,-0.22660677,0.4035167,-0.04987772,-0.036116514,0.05361346,0.056282617,-0.29378584,-0.16254863,-0.29784355,-0.0013057575756988801,0.044533250111173345,-0.8330733332958855,2020-04-03 00:00:00,2021-12-31 00:00:00,0.6617730275755092,-1.4948463608713947
Donna Shalala,-0.75405747,-0.062476046,-0.25027597,0.007447923,-0.29578683,-0.01362059,0.40589333,0.057288498,-0.25115526,-0.35549402,0.27098355,-0.4076357,-0.0873275,-0.26085895,0.17504981,-0.13947721,-0.41003934,0.09673466,0.23964918,0.27561867,-0.08451345,0.018650739,-0.06435776,0.23090898,0.15673994,-0.26069182,-0.17886248,0.35428327,0.00045305962,-0.1652546,0.35580006,0.30565068,0.48758236,-0.27838805,0.0759975,-0.10341885,-0.07212243,0.057618707,-0.5119411,0.04414263,0.06797163,0.0781821,0.56329817,-0.08195844,-0.25638366,0.20675251,-0.40541807,0.07528673,-0.031303223,0.18223338,-0.5013952,0.1559887,0.32127988,0.5114163,0.22061564,-0.5638337,0.15135998,0.08951093,0.2550045,0.45132273,-0.074593805,-0.09713173,-0.1796529,0.10936357,6.170899925202985e-05,0.005078249854946147,0.06713939118620847,2019-01-09 00:00:00,2021-12-31 00:00:00,0.6914123275598528,-0.6242729363736443
William R. Timmons,0.27386877,-0.40995887,0.24773005,0.30648538,0.4909788,-0.54661095,-0.23426785,0.1314934,-0.043077633,-0.33681896,0.085649475,-0.47089276,0.13556807,0.03140079,0.29862154,0.47221893,-0.21614699,0.18483855,0.17897815,0.11248579,0.49231118,0.019583892,0.20418994,-0.09669277,0.12553279,-0.3342383,0.0048420066,-0.001899941,-0.09788479,0.11413767,-0.067855455,-0.286274,-0.13433187,-0.21748675,-0.28386024,0.18316701,0.34838018,0.18603477,-0.020499201,-0.071377926,0.22112475,-0.15054256,0.05139243,0.1480533,0.19127025,0.18508884,-0.04855232,-0.13556683,0.19111894,0.19565724,-0.33227748,0.03819752,0.4869861,0.35824206,0.21628857,-0.11167427,0.07148562,-0.086927675,0.57287234,0.15016882,-0.2290844,0.14962143,-0.23119608,0.11923712,3.269943656411142e-05,0.0023504005239287943,0.019063771516876958,2020-05-28 00:00:00,2021-12-31 00:00:00,0.47038023161325904,-0.4513164600963821
Kenny Marchant,-0.03774015,-0.594938,-0.07935426,0.12773268,-0.12896411,-0.017131552,-0.07371151,-0.011221684,-0.40160924,0.03756096,0.088032514,-0.34226385,-0.015851568,0.07496823,0.028227653,0.17758256,-0.038213473,0.27348238,0.015582399,-0.015266378,0.19944231,0.23169607,0.21506675,-0.15918243,-0.20778874,-0.0107809855,-0.25787738,0.21165498,-0.0842711,-0.007563053,-0.15521137,0.042131256,0.20885982,-0.20921893,-0.018952163,0.035449456,0.18557988,-0.28182745,-0.16382323,-0.09828845,-0.15465322,0.1850428,-0.11549192,-0.2283549,-0.24814682,-0.110640496,-0.14376774,-0.46224332,0.48931763,-0.13558954,-0.10268577,0.043444887,0.2798622,0.1628115,-0.0793981,0.25538644,-0.099182636,0.12597322,0.1080716,0.625138,-0.0841343,0.029827971,0.12970994,0.18677045,0.0006298742411922528,0.007061104353080734,0.25824843888882365,2020-11-17 00:00:00,2021-12-31 00:00:00,0.2824387804220828,-0.024190341533259163
